"distance","depth","latitude","longitude","available","Seabird_temperature","Spec.Cond","DO","DOsat","total","BAT","Zdens_All","Zug_All","Zdens_one","Zdens_two","Zdens_three","Zdens_four","Zdens_five","Zdens_six","Zdens_seven"
1.2,5.75,43.9139188470495,-82.5311666666667,TRUE,13.6276069891203,215.286965196448,12.1750405426819,117.23031172608,3.8220824967629,0.133641885652389,112.463782254468,327.210889000035,42.1105927302572,41.3473408691925,13.8227376951876,5.07376597558121,9.04801599170679,1.44656577691627,0.266960120973612
1.4,5.75,43.9156123658649,-82.5303333333333,TRUE,13.657082112978,217.421066117822,12.1758084123543,117.316143187322,3.83696418929731,0.133051568112324,110.126891962627,320.012116944457,41.5655169741128,39.7396494633844,13.380813976067,5.16783418165006,8.94963777390732,1.44060300655464,0.199986174718242
1.6,5.75,43.9168333333333,-82.5285,TRUE,13.5660660803099,213.901076570414,12.2125372027371,117.43578100403,3.93799651551512,0.13243838364914,108.473197197758,313.074590373687,41.261469765657,38.7376278364076,12.5293189348033,5.07098023154309,8.93483016070578,1.4911961827461,0.149343723609409
1.8,5.75,43.9173333333333,-82.5261642883863,TRUE,13.2251078016898,197.315458242329,12.3241060842595,117.582458578063,4.59282010753949,0.131339763748604,109.207728937043,304.129758456507,40.2968168402132,39.8252575658089,12.2409418497658,5.11731462700588,9.1991144872842,1.20607622113885,0.130361973324672
2,5.75,43.9176666666667,-82.5237124015253,TRUE,13.0660178677107,189.474685728233,12.3847948878912,117.735203646113,4.94156330963109,0.1304356383446,106.797963399977,298.759673592639,38.7649094877404,39.4108756257964,11.9244954771318,5.13017502818595,9.45631739575528,1.06917340699341,0.127214656218026
2.2,5.75,43.9178333333333,-82.5211666666667,TRUE,13.1670940041459,195.761732986302,12.365503983074,117.838832615565,3.87735895004615,0.130553156666276,104.666771925901,298.320843563581,38.2965530327107,38.0403790240038,11.5892135231159,5.10679532846432,9.52129216094433,1.11896378303808,0.142877540243312
2.4,5.75,43.9181666666667,-82.5188333333333,TRUE,13.3348161755536,206.142006778899,12.3255014082187,117.907963998744,3.40203010382004,0.12992839365773,102.33607712214,295.008507775011,37.8939680313328,36.5796964070886,11.551209655867,5.03608269269804,9.51811194549942,1.18673519782583,0.13138076838223
2.6,5.75,43.9183333333333,-82.5162233341405,TRUE,13.4504713294394,214.561143920958,12.2984568005333,117.96573683918,2.9527437484019,0.128585529426641,100.333267740722,289.745018086336,37.6764657593402,35.5617340241919,11.3510472426657,5.0030476611668,9.43275902503754,1.20603842906297,0.116863361580022
2.8,5.75,43.9186666666667,-82.5138333333333,TRUE,13.4240834681578,215.446462374841,12.3100169101265,118.007112741632,2.86332371311591,0.126521774647482,98.1162758994055,282.470496918399,37.6350421563947,35.2137407959536,10.9362543834412,4.8957945361902,9.22858790929769,1.07721987729048,0.125522388352454
3,5.75,43.9188333333333,-82.5113333333333,TRUE,13.340747481762,213.046661958932,12.3369912122399,118.046463463412,2.61518639923869,0.124065576338253,95.0341771307135,272.24980830556,37.2929502903042,34.7897291825331,10.7985247352664,4.70417644761521,9.04635535389882,0.949412416066408,0.122530294957864
3.2,5.75,43.9191666666667,-82.5089510413049,TRUE,13.2551037148651,210.437135214909,12.364786535044,118.0801267271,3.01141238847682,0.121582357080204,91.1325557109744,259.740688609773,36.535434885986,34.1656704575625,10.6069889571697,4.56094637879037,8.85001119403619,0.889620049844967,0.118126859294513
3.4,5.75,43.9193333333333,-82.5064444956968,TRUE,13.2074448331997,213.139819770607,12.3781460101936,118.105965737231,3.13315801452788,0.119280912039221,89.0512769756004,247.548305210005,35.7158162954191,33.2771204710873,10.3490760218048,4.4971653240018,8.44443578001458,0.863565435917428,0.109273454553065
3.6,5.75,43.9196666666667,-82.504,TRUE,13.1747618702854,218.836803414973,12.3868602167499,118.135898208289,2.80976831379692,0.117225735697543,88.0363206148037,238.915264632756,35.0368168716385,32.8963016297374,9.74731602254697,4.56562493490417,8.00235278152601,0.83107273423614,0.112772333468346
3.8,5.75,43.9198333333333,-82.5015,TRUE,13.0899833484263,219.83415803615,12.4144559692302,118.170783275682,3.13049264414429,0.114375127902493,87.6003862106514,232.583611779366,34.3395453032567,32.3381759711121,9.84133171341628,4.58900048583262,7.6725355311278,0.814870695045701,0.125680358111658
4,5.75,43.9201666666667,-82.499,TRUE,12.8572244537723,205.74841990598,12.4998966733432,118.238582339543,2.98722827183261,0.108333115782803,90.3518782288374,233.737848701945,34.2066827082701,32.4942287125606,10.34785746396,5.06612604351931,7.51660719800406,0.815852894469732,0.136800373613585
4.2,5.75,43.9203333333333,-82.4965349182726,TRUE,12.4684416634694,163.417661606539,12.6563063812017,118.377535673376,1.90351275723479,0.0968657608729994,99.9154814293711,244.898472164191,37.0532544521827,34.1563593394244,11.6596612847629,5.97429284785336,7.52721526206145,0.838940451454756,0.115180857622171
4.4,5.75,43.9206666666667,-82.4941666666667,TRUE,12.1111941885909,130.179524731025,12.7849748066367,118.480392309174,1.68101404833976,0.0853260081169684,105.33988380428,250.079923601319,38.5390052198831,34.6552186970679,12.4532281834375,6.56509566135191,7.49340879110133,0.79453081310932,0.100050889762945
4.6,5.75,43.9208333333333,-82.4916300207407,TRUE,11.8749037218534,138.223339184081,12.8389884744376,118.50409423097,2.10297898377904,0.0763689562583233,101.436995050993,239.973705149342,36.8797292967148,32.8475795201693,11.137415077865,5.51786223062657,7.18833077693328,0.679699747152297,0.076678203771248
4.8,5.75,43.9210935954083,-82.4891666666667,TRUE,11.7332931491079,160.077981993856,12.8579171200096,118.458036853065,2.70504678606824,0.0696506774912616,97.7067132853152,227.802309665872,35.0630134358583,32.0111469741317,10.2795263628301,5.07144934954058,6.98841836186431,0.613605592341343,0.0500930090228874
5,5.75,43.9213333333333,-82.4866922559297,TRUE,11.6479745112437,185.96192949498,12.8623562534921,118.378628868097,3.68037235881959,0.0638810984025487,95.3039409263037,220.289291900207,34.1568259529669,32.254644024985,10.1998940726593,5.08052953652098,6.95460648106047,0.666677348525049,0.0233816393013898
5.2,5.75,43.9216666666667,-82.4842810644942,TRUE,11.5733630393192,208.645001658774,12.8683122857293,118.296341562383,5.1598931430382,0.0589925469474223,90.1414877177794,213.04713310896,32.2408195524401,32.0422843308017,10.5542548359048,5.74332830942748,6.92161780287026,0.712754685876479,0.00728383926865723
5.4,5.75,43.9218333333333,-82.4818215868597,TRUE,11.3671956852034,216.769391906465,12.9228742007644,118.239710398035,4.02221910690824,0.056670895712421,81.6287959986158,194.148516797684,28.9559112261753,28.1415603212834,9.48694323017306,5.01860711283117,6.35623872819798,0.614522940134065,0.00728595279038517
5.6,5.75,43.9221666666667,-82.4793333333333,TRUE,11.1224267126062,217.95249775285,12.993020560277,118.219955414197,2.97457798279667,0.0553371911105792,69.7797034833457,175.425025277627,24.1389026156431,24.0279567199437,8.04041495891694,4.59552659212411,5.75113733713718,0.519241525933795,0.0131536070516425
5.8,5.75,43.9223333333333,-82.4768333333333,TRUE,10.8830583277801,217.128969108557,13.0645261098549,118.198092290317,2.07491651269198,0.0535721578201923,57.7555336474574,160.094595943471,19.7677013983338,19.9838630071409,6.95293230925119,4.4527672573679,5.27835720227916,0.481545370641627,0.0211801153230047
6,5.75,43.9226666666667,-82.4744438875871,TRUE,10.660331174631,214.560810687875,13.1309476211376,118.171965875148,1.35202457144927,0.0517217792896841,46.1268511513654,145.62170359718,15.9957175252233,15.6982283792422,6.12032626231225,4.3711215279746,4.92420921976799,0.495861516911636,0.022867594017598
6.2,5.75,43.9228333333333,-82.4719284327915,TRUE,10.5173608651679,213.260344885437,13.1721911116912,118.133342233181,1.51749745760256,0.0501567744620367,42.9492372655883,136.449206518741,14.4164135474764,15.1060183430331,6.23750029031906,4.26009677300861,4.63641447097535,0.458769359127892,0.0252365978589643
6.4,5.75,43.9231666666667,-82.4695,TRUE,10.4425384721722,212.658874327256,13.1906069798646,118.091930132519,1.75489072233976,0.049639229317225,41.6239620392025,127.02781947818,13.7490898614019,14.8472347057764,6.23045984255401,4.11943428890933,4.39851012027959,0.424161523885641,0.0198323880409028
6.6,5.75,43.9235,-82.467,TRUE,10.3771073412287,212.826139784045,13.2042537625211,118.059869125319,2.14612007286153,0.0495577132499249,39.4671320960899,119.212197311206,12.9398246594394,13.9358100177396,5.83510590169589,3.99196375557671,4.25683895844765,0.381279381208548,0.0162104996280089
6.8,5.75,43.9236666666667,-82.4645,TRUE,10.3071875993778,213.439881217728,13.2178156069604,118.024137905348,2.44897271901228,0.0498495180446403,37.0558442421319,114.550371447889,11.8238594942144,12.4786958423739,4.97739897688086,3.652090909018,4.24819826816821,0.357900847137059,0.0132511052630879
7,5.75,43.924,-82.4621251579209,TRUE,10.2226168357396,213.571289757354,13.240716434705,117.995372596368,2.59069148889818,0.0500727647820051,35.9063439029702,112.223803940873,11.2763680696962,11.9702640327966,4.81549517508727,3.75599981419628,4.17606467145465,0.349514673981313,0.0094746856555268
7.2,5.75,43.9241666666667,-82.459577971434,TRUE,10.1459024051656,213.01837177605,13.2642471660685,117.965895396245,2.19312401749121,0.0502951801479591,33.9404344655261,107.069438950753,10.8748184887824,11.6956107515359,5.26620499129551,3.95406380614028,3.79991760657203,0.344879323692678,0.00980345099969536
7.4,5.75,43.9245,-82.4571666666667,TRUE,10.0711603845107,212.838536507645,13.286393717584,117.947723539234,1.8522468255443,0.0508963111152853,31.5854632264454,100.094597165685,10.0661733277724,11.0131350181619,5.31389058504003,3.90353740323576,3.44555496193263,0.298628610998332,0.00268354255009501
7.6,5.75,43.9246666666667,-82.4546666666667,TRUE,10.0074812673229,213.088700440702,13.3040426745368,117.935284122197,1.29614610361159,0.0517183308880683,27.8019739251119,93.3254964211067,8.38261111810881,9.44637359591787,4.84273920219639,3.62839919684295,3.15949844853065,0.21779457215924,0.000869932510301175
7.8,5.75,43.925,-82.4521952536368,TRUE,9.97427902487368,212.978638977423,13.3115920543239,117.915916511532,1.0322889700633,0.0522089549274367,24.9159954631824,87.2014686577955,6.98354772223956,8.11787478030654,4.48203159153302,3.45490359231848,2.97366475937743,0.189933329173951,0
8,5.75,43.9253333333333,-82.4497955051407,TRUE,9.97153153182413,212.01297353811,13.3106758261806,117.872749914366,1.3658197875644,0.0517117931004908,26.0696134483931,84.9232642809904,7.69899587286461,8.4867687846342,4.98431912542941,4.01250107534086,3.00475907805253,0.226411956972848,0
8.2,5.75,43.9255,-82.4472821553987,TRUE,9.99636914237363,211.088618497255,13.3010742548975,117.851035844608,1.71932969551033,0.0511989021444552,25.9705781830536,81.8825389530817,7.87558864605799,8.14982722933515,5.06583500923283,4.09662105046549,2.98406536887244,0.253595748358765,0
8.4,5.75,43.9258333333333,-82.4448333333333,TRUE,10.0300174481245,210.291425332251,13.2886753878333,117.831678658958,1.90416005661749,0.0508252347907249,25.7328014779204,81.4509970727673,7.83903618874141,7.67534578633895,4.45949689914631,3.59177912399521,3.09084256542044,0.221344190776942,0
0,6,43.9035,-82.535,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.2,6,43.9052301838024,-82.5343333333333,TRUE,13.5796361743663,212.278345753237,12.1329287261743,116.724239312896,3.33745805842267,0.133315117738508,129.647354702882,339.359500637262,46.3917943255511,47.8725957379977,16.339487039255,6.40042957807058,8.47218968480279,1.49265926855179,0.282728570367346
0.4,6,43.9069355183528,-82.5335644816472,TRUE,13.6124509178349,213.868700857431,12.136519271841,116.826981702957,3.48557041232981,0.133854621837027,129.199900394633,347.905606489735,46.0420728206042,46.8608221759895,16.3906233774093,6.07661330465208,8.58482085808349,1.49281372646308,0.323263310135877
0.6,6,43.9086642663644,-82.5328333333333,TRUE,13.6194066774486,213.986461136602,12.1462106296273,116.939401989758,3.74450803213626,0.134030327076491,126.456114460473,352.844801930737,45.5521006386674,45.6808985072098,15.7562328398776,5.90356463034433,8.77968600431182,1.45758367376134,0.350731578712118
0.8,6,43.9104224865401,-82.5323333333333,TRUE,13.6018018283713,213.351654540235,12.1612738859004,117.033820775238,3.80308585569859,0.133836246093173,122.058792026382,350.439553176425,44.4000826368905,44.8852719756945,14.8048253987065,5.69849850572509,8.97686892793399,1.47926370474942,0.356589036560773
1,6,43.9121615106697,-82.5316666666667,TRUE,13.5788183104282,212.567332403155,12.1774100231668,117.135902159775,4.19243373604509,0.13309553528745,117.643586214467,345.318014914885,43.6819693014136,43.3643686469706,14.1428495522542,5.3646474465141,9.15123526384003,1.53992889863838,0.362824487897922
1.2,6,43.9139188470495,-82.5311666666667,TRUE,13.6191641395178,214.506436975104,12.1743970505035,117.231924525,4.45382808971837,0.1333274795084,114.074974260497,334.05211735203,42.681087116267,41.7340924025021,14.0039388292443,5.17678487147539,9.10428497200947,1.48029295605652,0.305067560759395
1.4,6,43.9156123658649,-82.5303333333333,TRUE,13.6548597826327,216.606293930474,12.1743143605999,117.316935343783,3.59894397620629,0.132882136867004,111.130206491353,323.292090130566,41.7026695319912,40.1906984908634,13.5073834115533,5.26164023602174,8.96303520855171,1.42243168734354,0.214703170294916
1.6,6,43.9168333333333,-82.5285,TRUE,13.5515523702971,213.540665774055,12.2156149780856,117.42879159054,3.0302952263911,0.132263264439856,110.200904187802,313.343403450022,41.3837456463446,39.6666121014756,12.9081918493148,5.11318183470429,8.94643884137234,1.4378880824186,0.150779653211812
1.8,6,43.9173333333333,-82.5261642883863,TRUE,13.1647399225946,199.771448244879,12.339785558244,117.584659655371,3.58608503146532,0.131679278248525,109.016300145456,303.829785038083,40.0156262180937,40.1000169589609,12.1551812529944,5.22505501481706,9.18001319836711,1.23051918201729,0.133491586346193
2,6,43.9176666666667,-82.5237124015253,TRUE,12.9897797437139,192.871103349795,12.4047431210846,117.738724580196,4.0309829065999,0.131062693678702,107.336374810786,300.129150137775,39.1473462619447,39.544201153731,11.8320063767997,5.18713781190449,9.45805255303294,1.12587987950477,0.140487273542207
2.2,6,43.9178333333333,-82.5211666666667,TRUE,13.1134200478166,197.541587935302,12.381308551064,117.845177833719,3.55378936210536,0.130606745563437,104.823361695965,301.555270443554,38.4712689085467,38.0695646142093,11.472166433273,5.22239093980854,9.55891551346422,1.13511835045851,0.15079736444049
2.4,6,43.9181666666667,-82.5188333333333,TRUE,13.305786067912,206.626079297502,12.3340413716633,117.913235688988,3.35422517068845,0.129760557722632,102.52626312975,300.91311936347,37.9481948341456,36.6945138374063,11.5254060456611,5.15209619483966,9.55704016975739,1.20040324667639,0.15834981555686
2.6,6,43.9183333333333,-82.5162233341405,TRUE,13.4339645333815,214.394350740356,12.3021897365448,117.965816241218,3.31819654808509,0.128011658779732,99.3289340065042,296.895338764892,37.235140815107,35.4755302377944,11.6017319128211,5.03448839375548,9.44485322645406,1.21759800350415,0.168153603615846
2.8,6,43.9186666666667,-82.5138333333333,TRUE,13.388300720574,214.768156807123,12.3188259399168,118.009537680603,2.97118711012339,0.125519069842787,98.2036873209906,289.755530046444,37.6773800112488,35.5173029391449,10.8625351292713,5.00344891201062,9.29087602934231,1.08693969977629,0.158704781838209
3,6,43.9188333333333,-82.5113333333333,TRUE,13.2841312867621,212.613481681464,12.3517402101252,118.051107375338,2.69764622111544,0.122733297092553,95.9217256994973,278.919204991572,37.8004424414433,35.4319130974115,10.8530416563548,4.78541279655933,9.09849044645368,0.968972044833369,0.139990278410108
3.2,6,43.9191666666667,-82.5089510413049,TRUE,13.1801481448694,209.834799894994,12.3843450741416,118.080245917603,3.240484308666,0.12028027823866,92.6830445148365,264.565844554403,37.6757549781566,35.0076022429569,10.6735072469157,4.58502493385713,8.88338724057294,0.938752871187308,0.128004475075864
3.4,6,43.9193333333333,-82.5064444956968,TRUE,13.1382611130194,212.56744691404,12.396455014777,118.108822862741,3.33808044335637,0.11745174902775,90.25769522015,252.015648387314,36.7169542247951,34.1549394065116,10.2844653508514,4.48865591232523,8.43000068364568,0.907775723238368,0.117192665834899
3.6,6,43.9196666666667,-82.504,TRUE,13.1264359578979,218.041865542346,12.4001304252852,118.141846733044,3.16509987390587,0.115266851839096,89.2986682852706,243.249472786345,35.850185257654,33.7076748529196,9.80097473952246,4.70931972231732,7.98455506820157,0.858275877492936,0.110855189385733
3.8,6,43.9198333333333,-82.5015,TRUE,13.0596313914938,218.749489272462,12.423608678885,118.175516065122,3.48529005659931,0.113034203947496,88.2900534071308,235.082178942059,35.0936518940204,33.0871655739924,9.72198835127532,4.78590081275826,7.67486289694351,0.818788038198567,0.105717505113144
4,6,43.9201666666667,-82.499,TRUE,12.8393079433521,204.782967098804,12.5044412320888,118.24480980252,3.15939047512582,0.106715163279063,90.2409480360718,234.135226241858,34.9989938799028,32.9813473341633,10.3122220834282,5.30702490129314,7.46277496161227,0.851345258014124,0.109587639067223
4.2,6,43.9203333333333,-82.4965349182726,TRUE,12.4380553828775,170.99482779807,12.6528865705987,118.387051443842,1.86030118277851,0.0917635668792114,98.7371553184316,246.699853501202,36.9606621380391,33.6997533321109,11.8388056516579,6.0643590745287,7.39931614166564,0.897714579447483,0.120577778550052
4.4,6,43.9206666666667,-82.4941666666667,TRUE,12.0264547521419,148.893771623586,12.7927709261043,118.495325590573,1.50985400643582,0.0771345041004242,104.028016113416,256.155845451232,38.0432571407455,33.7695571915581,13.4124992951411,6.64517854932711,7.40626401536915,0.915569293406402,0.123295609533415
4.6,6,43.9208333333333,-82.4916300207407,TRUE,11.7188772518551,149.594853731781,12.8785802824484,118.514626146045,1.7217184951662,0.0691256918297875,97.4671767171297,239.909041261761,35.2959627404011,31.4395618794296,11.007428906776,5.39667420294488,6.96568055264061,0.732511567011283,0.0969802028679576
4.8,6,43.9210935954083,-82.4891666666667,TRUE,11.4981725347849,165.708822220597,12.92715481327,118.468366200767,2.35511881326999,0.0639773434985568,92.6420128998212,224.378526046463,32.9267745929767,30.2352668744436,9.99453813765287,4.96268297699045,6.75002274126149,0.622616272129346,0.0590175095387895
5,6,43.9213333333333,-82.4866922559297,TRUE,11.3139541537764,189.325848766834,12.9637948753952,118.387542613131,3.47537234543933,0.0593885728907496,90.2547761985831,216.223919186041,31.8939350704569,30.0078281317251,9.8062765898347,4.95149213359783,6.76316092821801,0.679608782560392,0.0346753769445464
5.2,6,43.9216666666667,-82.4842810644942,TRUE,11.1411295777125,211.37712129398,13.0001230561226,118.308461355905,3.81277951784669,0.0548544810765625,89.2982078950978,212.934317106238,31.4278758253412,29.6756774113987,10.5214423607749,5.5784127442317,6.85344854905681,0.767541596641896,0.0124137989133176
5.4,6,43.9218333333333,-82.4818215868597,TRUE,10.9994428093385,218.128432629517,13.0348931726158,118.248279469167,3.63662555460202,0.0538517426999572,75.6129772393387,189.466554215752,26.2207899803538,25.7118823002695,9.03089471660453,4.91063981968162,6.17636655719115,0.629648517382699,0.00980823638608132
5.6,6,43.9221666666667,-82.4793333333333,TRUE,10.8262514810985,218.966859915598,13.0845335911049,118.231565230102,2.94899857737753,0.0535494427830522,62.4926174407359,167.14750508519,21.3816230823688,21.5369150142151,7.57802799866002,4.41956577436106,5.46393213651819,0.500854780958322,0.0205792381753712
5.8,6,43.9223333333333,-82.4768333333333,TRUE,10.6294529945898,217.990592348568,13.1434250134692,118.207102937816,2.17521145883209,0.0529105940858818,49.6219519353465,148.64086506767,16.95537562711,17.1679575976524,6.40955780047953,4.27153660985309,4.8483428083493,0.465643219502341,0.0363172050257058
6,6,43.9226666666667,-82.4744438875871,TRUE,10.4304101124394,215.710257944358,13.2026138147411,118.179865083892,2.48054317157087,0.0520715582942349,37.4967401081991,134.566925949439,12.5653944224102,12.580931438223,5.18232717916086,4.01704706519866,4.33104661184093,0.495443298602348,0.0592721492161034
6.2,6,43.9228333333333,-82.4719284327915,TRUE,10.3103646897639,214.375257599804,13.2362684163685,118.142302158282,1.80489341772516,0.05104681224843,33.2664573495206,122.670157051051,11.0618760925658,11.7005252811914,5.59627999593677,3.97028696755947,4.04365869261518,0.438173343166451,0.0467364967690573
6.4,6,43.9231666666667,-82.4695,TRUE,10.2688345573974,213.530296207354,13.2442364776998,118.103412233544,1.87421702174689,0.0502462955379062,33.897515230266,115.928402914498,11.3253251912728,11.9402997885853,5.86625371789308,3.96580594892168,3.95427292105877,0.405163043868482,0.0312215105183467
6.6,6,43.9235,-82.467,TRUE,10.2304273437611,213.473295526242,13.2477347533686,118.068304839493,2.0741134801739,0.0498596023509986,33.3456556152312,110.174882227888,10.9960955654865,11.5144365287218,5.58157820385179,3.90574863139364,3.88297520686187,0.388969754912656,0.0222646540701416
6.8,6,43.9236666666667,-82.4645,TRUE,10.1861949773651,213.815862551529,13.2558769721396,118.03075927015,2.28792109767714,0.0498994104694941,32.486494382598,105.871515036911,10.2517800948335,10.5394121289571,4.84343854224594,3.49934085118309,3.85192669079334,0.352688488864926,0.0212559718899276
7,6,43.924,-82.4621251579209,TRUE,10.1149719640312,213.870095698653,13.2743483730664,118.002106437504,2.40459525623368,0.0500922999423943,31.1773325373134,103.172294142248,9.65370620378025,10.0815247606995,4.58428151706576,3.59783761690252,3.73691285301125,0.348325327585516,0.021377660878054
7.2,6,43.9241666666667,-82.459577971434,TRUE,10.0341688762159,213.449811555445,13.3001336683481,117.975956976476,2.16537951172089,0.0504692063146972,29.7027263280218,99.0654826360123,9.37388139237867,9.9425603800564,5.11098908387843,3.86544369621471,3.45975111058079,0.333153545120907,0.0187261018077886
7.4,6,43.9245,-82.4571666666667,TRUE,9.95494600824891,213.261988330618,13.3234529804633,117.957573943368,1.85436154865665,0.0510764203881405,28.06565424419,93.1197462410291,8.7690097014852,9.53231527041947,5.31440528576832,3.77178917489742,3.156060392234,0.29569824047593,0.00890120524869826
7.6,6,43.9246666666667,-82.4546666666667,TRUE,9.88577075838039,213.437890974461,13.3432581494076,117.945472415165,1.7021622732091,0.0517269302342642,25.8126783109684,86.0862754628383,7.62649184869651,8.46162259479438,4.95537622831254,3.42827775789551,2.89173384146104,0.224695226998974,0.00296834897300243
7.8,6,43.925,-82.4521952536368,TRUE,9.83523060942719,213.454509541673,13.357066432778,117.926513736173,1.62783205620557,0.0519606674258986,24.0987207516366,80.7124965951034,6.78681614205907,7.59588878125343,4.59060218285451,3.23110921666506,2.72463976693988,0.217382930441001,0.000729342356653631
8,6,43.9253333333333,-82.4497955051407,TRUE,9.82785784135998,212.403506061102,13.3573658937399,117.883058649487,1.36100317108093,0.0523087460730826,24.684257801361,80.590623506113,7.03467141781413,7.92363419226787,5.04381977049511,3.86821087325462,2.80618180965701,0.235045154686437,0.00138471850482207
8.2,6,43.9255,-82.4472821553987,TRUE,9.83559733870645,211.525743377867,13.3531140064447,117.861957712025,1.62713805228704,0.0523722219297818,24.6016104642683,79.4156001099823,7.22025754444997,7.75982854894597,5.07975200994434,4.02606878022362,2.84666042367474,0.258302399359977,0.000883332750548376
8.4,6,43.9258333333333,-82.4448333333333,TRUE,9.84657299078092,210.829603499051,13.3485547603289,117.842754836756,1.81106615436558,0.0525534486851121,24.3371238431638,80.3830003903271,7.02512226120437,7.36269766659536,4.44719713165327,3.61413369729754,3.00552263555381,0.229580179051007,0
0,6.25,43.9035,-82.535,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.2,6.25,43.9052301838024,-82.5343333333333,TRUE,13.5336439465877,212.109353795712,12.1429728691284,116.726943698404,2.9423046917035,0.132565788732471,131.348999555442,344.543822478709,46.2806021036442,48.8358726888657,16.4789546186399,6.53669658284614,8.49452311291117,1.47514923395491,0.280280887439555
0.4,6.25,43.9069355183528,-82.5335644816472,TRUE,13.5774237214473,213.202503929808,12.1442688463686,116.828237343845,3.27371993026159,0.133822596708011,129.363029486204,356.144780399652,45.3986833834238,48.2901282366622,16.3118509288735,6.30454124616709,8.60475996605609,1.51099706992091,0.3444984883004
0.6,6.25,43.9086642663644,-82.5328333333333,TRUE,13.5927986861131,213.246322614243,12.1528144010331,116.940998417527,4.14239891629373,0.134452273932794,126.77598871309,362.328421847962,44.9809618030745,47.1763842457815,15.6802894323396,6.16654652869211,8.80988981719651,1.50221160249885,0.377465281138112
0.8,6.25,43.9104224865401,-82.5323333333333,TRUE,13.5754626613291,212.463815003777,12.1681440430017,117.035943485877,4.14384668962292,0.133625315030186,123.26852819025,358.232483134275,44.3345272658864,45.5131244109416,15.0029701741851,5.92499115009108,9.01653679643205,1.51538584443912,0.381596459047686
1,6.25,43.9121615106697,-82.5316666666667,TRUE,13.5660509407659,211.939318273774,12.1801450799054,117.134528779809,4.68128188068158,0.132575313536106,118.887787355778,351.577632799257,44.034724716379,43.7138483201329,14.1143472213833,5.50452004526977,9.19328193628304,1.59067114512935,0.371211756252516
1.2,6.25,43.9139188470495,-82.5311666666667,TRUE,13.6073550123774,213.729823262878,12.176474908452,117.234363641234,4.51431438850435,0.132608416395115,115.220789255763,339.114226592485,42.9604526919428,42.0753217194527,14.0307247491337,5.33513765737888,9.13113072419462,1.48368042564959,0.306475101629859
1.4,6.25,43.9156123658649,-82.5303333333333,TRUE,13.6444637796863,215.753052232606,12.1751044248234,117.318139490309,3.49347902533117,0.132658555710281,111.405487681506,327.068748514016,41.3497961781567,40.5518591512654,13.531232041932,5.41238731871929,8.99783633095452,1.42343378716099,0.22461919429798
1.6,6.25,43.9168333333333,-82.5285,TRUE,13.5289236694061,213.401450514631,12.219887095881,117.424108701557,2.34754855697364,0.131934944220011,109.366796881815,313.756678845587,40.1192937530214,40.3722964786078,13.1211837773591,5.22083285186553,8.91217196766525,1.39942025785879,0.168707308876841
1.8,6.25,43.9173333333333,-82.5261642883863,TRUE,13.0892757428341,201.907105233486,12.3588273075574,117.587441188914,2.64547922202656,0.131823035529661,107.143838573863,306.645691535209,39.624206177398,40.0192346677145,11.9622898836513,5.39134261125791,9.15962185414033,1.28604804272772,0.158421640037451
2,6.25,43.9176666666667,-82.5237124015253,TRUE,12.9034452984697,195.760267683062,12.4291516944179,117.741901138767,3.00380666213389,0.13139597216501,106.262526587355,304.015435134007,39.4579143775521,39.2892542356512,11.5975027601044,5.31791039052822,9.43403843758141,1.20458138914205,0.16497019371502
2.2,6.25,43.9178333333333,-82.5211666666667,TRUE,13.0607024428588,199.337390227926,12.3997995240646,117.851230736995,3.30377183289204,0.130513747081382,104.964222370237,305.610064719243,38.7397210065091,38.150734235937,11.5668478493562,5.36294913385598,9.58230751412974,1.15968916011452,0.156139894241854
2.4,6.25,43.9181666666667,-82.5188333333333,TRUE,13.2700224267221,207.10232539453,12.3465089739581,117.917992137278,3.36502862402834,0.12943918532868,103.303282469613,306.565193120664,38.1467509485234,36.9928200204025,11.475221956141,5.31167480952606,9.60571141542311,1.21963566672795,0.17048508271707
2.6,6.25,43.9183333333333,-82.5162233341405,TRUE,13.3932107399318,213.907631033826,12.3136899654996,117.968544578742,3.45321040730851,0.127330947745473,101.68651139045,305.615041938606,37.834266330662,36.1423040966513,11.7788450476443,5.17816770638521,9.49169477181274,1.25426682638565,0.20078164666039
2.8,6.25,43.9186666666667,-82.5138333333333,TRUE,13.3271221666016,214.391909765475,12.3351037130352,118.0138460505,2.94436024971304,0.124165836203369,99.4581767860342,296.787531648174,37.8092207715468,36.1601628914892,10.8355400674448,5.16207606938062,9.33720530271753,1.10232235008055,0.170852951158628
3,6.25,43.9188333333333,-82.5113333333333,TRUE,13.204282392849,212.291593204437,12.3726372289328,118.056652336117,2.83038584495195,0.12045191019911,97.4502665880017,285.759026680514,38.1309389962308,36.16540214507,11.0069782938006,4.89357313312577,9.11028264134355,0.993080885947887,0.147366288034587
3.2,6.25,43.9191666666667,-82.5089510413049,TRUE,13.0855055715407,209.495161081753,12.4081608587614,118.080136682326,3.15155212915191,0.116852452342641,95.0019603590212,270.742912674783,38.6979596437797,35.8936067072474,10.8374328009803,4.64068624637241,8.84193948708736,0.996244878647988,0.127776841577709
